date,temp,precip_mm
2003-08-17,16.207,0.69
2003-08-18,18.945,0
2003-08-19,19.125,0
2003-08-20,18.797,0.013
2003-08-21,20.001,0.564
2003-08-22,20.228,3.138
2003-08-23,18.817,4.968
2003-08-24,17.944,0
2003-08-25,18.092,7.481
2003-08-26,18.257,0.742
2003-08-27,17.208,11.541
2003-08-28,16.592,1.907
2003-08-29,17.183,0
2003-08-30,17.519,0
2003-08-31,18.182,0
2003-09-01,19.331,0.396
2003-09-02,18.485,0
2003-09-03,17.211,1.136
2003-09-04,18.073,0
2003-09-05,15.773,4.404
2003-09-06,13.782,1.113
2003-09-07,14.529,0.15
2003-09-08,15.303,3.725
2003-09-09,14.151,22.104
2003-09-10,10.971,1.111
2003-09-11,10.153,0
2003-09-12,12.579,0
2003-09-13,13.779,0
2003-09-14,14.122,0
2003-09-15,14.839,0
2003-09-16,14.844,0
2003-09-17,14.191,0
2003-09-18,10.734,0
2003-09-19,12.013,0
2003-09-20,12.439,0
2003-09-21,13.214,0
2003-09-22,13.8,0
2003-09-23,14.963,0
2003-09-24,15.755,0
2003-09-25,13.478,0
2003-09-26,14.644,0
2003-09-27,15.565,0
2003-09-28,15.398,0
2003-09-29,15.039,0
2003-09-30,15.78,0
2003-10-01,16.343,1.028
2003-10-02,13.53,16.083
2003-10-03,10.716,11.609
2003-10-04,10.188,0
2003-10-05,11.147,0
2003-10-06,11.803,0
2003-10-07,11.635,21.295
2003-10-08,12.558,0
2003-10-09,12.243,0
2003-10-10,12.985,1.239
2003-10-11,12.518,0
2003-10-12,12.562,0
2003-10-13,8.211,0
2003-10-14,9.464,0
2003-10-15,11.782,0
2003-10-16,10.944,0
2003-10-17,12.01,0
2003-10-18,13.243,0
2003-10-19,13.458,0
2003-10-20,12.702,0
2003-10-21,12.693,0
2003-10-22,13.124,0
2003-10-23,12.223,0
2003-10-24,10.234,0
2003-10-25,1.55,0
2003-10-26,2.554,0
2003-10-27,6.761,0
2003-10-28,8.865,0
2003-10-29,9.546,0
2003-10-30,8.786,0
2003-10-31,10.251,0
2003-11-01,8.438,0.013
2003-11-02,9.075,2.657
2003-11-03,-0.556,0
2003-11-04,-1.285,0
2003-11-05,0.229,0
2003-11-06,2.319,0
2003-11-07,3.095,0
2003-11-08,4.053,0
2003-11-09,5.728,0
2003-11-10,5.519,3.371
2003-11-11,6.559,0
2003-11-12,5.347,28.255
2003-11-13,4.859,4.341
2003-11-14,2.194,0
2003-11-15,2.067,0
2003-11-16,2.03,0
2003-11-17,-0.095,0
2003-11-18,0.474,0
2003-11-19,4.016,0
2003-11-20,5.617,0
2003-11-21,5.282,0
2003-11-22,-4.785,6.034
2003-11-23,-7.758,0
2003-11-24,-1.294,0
2003-11-25,0.665,0
2003-11-26,-2.165,0
2003-11-27,-6.515,0
2003-11-28,-1.394,0
2003-11-29,3.606,0
2003-11-30,2.497,0
2003-12-01,3.951,0
2003-12-02,-0.405,0
2003-12-03,-1.059,0
2003-12-04,0.099,0
2003-12-05,1.847,0
2003-12-06,4.965,0
2003-12-07,5.065,4.594
2003-12-08,-2.673,9.874
2003-12-09,-5.331,0
2003-12-10,-4.746,0
2003-12-11,-4.857,9.02
2003-12-12,-5.616,0
2003-12-13,-4.623,0
2003-12-14,0.019,7.449
2003-12-15,-9.847,0
2003-12-16,-6.456,0
2003-12-17,-2.151,0
2003-12-18,2.546,0
2003-12-19,3.249,0
2003-12-20,2.437,1.704
2003-12-21,0.42,1.84
2003-12-22,-4.453,0
2003-12-23,-2.982,0
2003-12-24,-1.572,0
2003-12-25,0.48,3.388
2003-12-26,-4.782,7.724
2003-12-27,-13.426,0
2003-12-28,-13.856,0
2003-12-29,-9.6,0
2003-12-30,-2.331,0
2003-12-31,-1.6,2.281
2004-01-01,-1.314,0
2004-01-02,2.234,2.327
2004-01-03,-5.843,4.583
2004-01-04,-10.528,0
2004-01-05,-9.852,0
2004-01-06,-4.818,0
2004-01-07,-2.03,0
2004-01-08,-0.909,0
2004-01-09,0.399,0
2004-01-10,-0.098,0
2004-01-11,0.091,0
2004-01-12,-0.072,0
2004-01-13,-0.621,0
2004-01-14,-2.124,8.209
2004-01-15,-1.286,7.273
2004-01-16,-3.537,0
2004-01-17,-0.664,0
2004-01-18,-2.164,0
2004-01-19,-2.414,9.324
2004-01-20,-3.411,2.089
2004-01-21,-6.087,0
2004-01-22,-4.879,0
2004-01-23,-1.269,0
2004-01-24,-2.583,1.747
2004-01-25,-10.655,14.96
2004-01-26,-12.883,0
2004-01-27,-7.275,0
2004-01-28,-3.266,0
2004-01-29,-3.599,0
2004-01-30,-2.254,0.572
2004-01-31,-5.931,13.709
2004-02-01,-8.225,0.004
2004-02-02,-3.8,8.644
2004-02-03,-4.694,9.006
2004-02-04,-5.734,2.239
2004-02-05,-7.028,0
2004-02-06,-6.181,0
2004-02-07,-2.799,0
2004-02-08,-5.642,0
2004-02-09,-4.599,0
2004-02-10,-2.778,0
2004-02-11,-5.205,0
2004-02-12,-8.041,0
2004-02-13,-6.598,0
2004-02-14,-0.583,0
2004-02-15,0.991,0
2004-02-16,0.767,0
2004-02-17,5.946,0
2004-02-18,6.973,0
2004-02-19,-0.253,0
2004-02-20,0.243,0.481
2004-02-21,0.773,2.205
2004-02-22,0.523,1.835
2004-02-23,-0.962,6.604
2004-02-24,-0.533,0.843
2004-02-25,0.994,0
2004-02-26,3.816,0
2004-02-27,0.266,14.105
2004-02-28,-3.301,16.607
2004-02-29,-4.595,0
2004-03-01,-3.132,3.455
2004-03-02,-1.285,0
2004-03-03,1.74,3.577
2004-03-04,0.027,11.197
2004-03-05,-2.156,19.189
2004-03-06,2.179,0
2004-03-07,7.636,0
2004-03-08,9.359,0
2004-03-09,7.557,0
2004-03-10,9.312,0
2004-03-11,7.759,0
2004-03-12,5.788,0
2004-03-13,6.486,0
2004-03-14,7.293,0
2004-03-15,6.018,0
2004-03-16,7.114,0
2004-03-17,7.88,0
2004-03-18,9.596,0
2004-03-19,11.294,0
2004-03-20,10.938,0
2004-03-21,12.709,0
2004-03-22,12.629,0
2004-03-23,11.249,0.015
2004-03-24,10.63,0
2004-03-25,10.549,0
2004-03-26,7.806,0
2004-03-27,4.38,0
2004-03-28,3.877,0
2004-03-29,6.832,0
2004-03-30,10.031,0
2004-03-31,10.861,7.593
2004-04-01,9.442,0.004
2004-04-02,3.851,17.236
2004-04-03,2.054,37.705
2004-04-04,3.371,4.325
2004-04-05,3.787,0
2004-04-06,5.037,0
2004-04-07,7.008,7.932
2004-04-08,5.396,2.803
2004-04-09,5.379,3.802
2004-04-10,2.142,8.645
2004-04-11,1.325,1.993
2004-04-12,5.412,0
2004-04-13,8.922,0
2004-04-14,9.97,0
2004-04-15,9.961,0
2004-04-16,10.774,0
2004-04-17,8.835,0
2004-04-18,4.79,0
2004-04-19,6.111,0
2004-04-20,5.72,0
2004-04-21,7.999,0
2004-04-22,3.891,0.451
2004-04-23,1.996,0.175
2004-04-24,5.55,0
2004-04-25,8.119,0
2004-04-26,11.263,0
2004-04-27,12.617,0
2004-04-28,12.367,0
2004-04-29,5.273,3.529
2004-04-30,1.807,2.25
2004-05-01,7.759,0
2004-05-02,10.359,0
2004-05-03,11.336,0
2004-05-04,16.286,0
2004-05-05,15.836,0
2004-05-06,14.889,0
2004-05-07,15.085,0
2004-05-08,15.566,0
2004-05-09,15.988,0
2004-05-10,15.739,0
2004-05-11,12.59,0
2004-05-12,9.081,0
2004-05-13,8.942,0
2004-05-14,10.66,0
2004-05-15,14.437,0
2004-05-16,14.5,0
2004-05-17,14.229,0
2004-05-18,15.403,0
2004-05-19,15.61,0
2004-05-20,13.956,0
2004-05-21,13.315,0
2004-05-22,10.649,0
2004-05-23,12.086,0
2004-05-24,13.11,0
2004-05-25,12.386,0
2004-05-26,12.623,0
2004-05-27,14.187,0
2004-05-28,15.441,0
2004-05-29,10.929,0
2004-05-30,10.607,0
2004-05-31,14.282,0
2004-06-01,16.367,0
2004-06-02,18.106,0
2004-06-03,19.026,0
2004-06-04,18.53,0
2004-06-05,20.125,0
2004-06-06,20.194,0
2004-06-07,19.251,0
2004-06-08,18.039,0
2004-06-09,15.117,0
2004-06-10,11.166,0
2004-06-11,12.61,0
2004-06-12,15.008,0
2004-06-13,17.884,0
2004-06-14,19.219,0
2004-06-15,18.683,0
2004-06-16,17.329,0
2004-06-17,16.529,0
2004-06-18,17.766,0
2004-06-19,16.819,0
2004-06-20,18.398,0
2004-06-21,16.88,0
2004-06-22,15.394,0
2004-06-23,17.325,0
2004-06-24,17.826,0
2004-06-25,18.327,0
2004-06-26,18.726,0
2004-06-27,18.116,3.617
2004-06-28,15.813,2.7
2004-06-29,12.355,9.859
2004-06-30,14.663,0
2004-07-01,15.59,0
2004-07-02,17.2,0
2004-07-03,17.252,0
2004-07-04,16.989,0
2004-07-05,18.137,0
2004-07-06,20.348,0
2004-07-07,20.043,0
2004-07-08,21.239,0
2004-07-09,17.742,0
2004-07-10,19.504,0
2004-07-11,19.646,2.392
2004-07-12,21.771,10.717
2004-07-13,20.515,11.948
2004-07-14,20.42,0.94
2004-07-15,19.966,2.616
2004-07-16,19.466,1.475
2004-07-17,20.32,0
2004-07-18,19.769,0
2004-07-19,20.418,0
2004-07-20,20.447,0
2004-07-21,21.227,0
2004-07-22,20.934,0
2004-07-23,18.753,15.228
2004-07-24,17.431,2.934
2004-07-25,17.896,1.137
2004-07-26,15.801,6.181
2004-07-27,16.26,1.117
2004-07-28,16.249,0.613
2004-07-29,18.499,0
2004-07-30,20.263,0
2004-07-31,22.367,0
2004-08-01,21.881,0
2004-08-02,16.697,3.644
2004-08-03,20.654,0
2004-08-04,20.357,2.83
2004-08-05,17.292,0.809
2004-08-06,19.536,6.834
2004-08-07,19.442,0
2004-08-08,21.275,0
2004-08-09,21.597,0
2004-08-10,21.652,0
2004-08-11,22.229,0
2004-08-12,21.793,0
2004-08-13,20.433,0
2004-08-14,18.24,3.12
2004-08-15,17.533,0
2004-08-16,17.576,0
2004-08-17,17.02,1.119
2004-08-18,17.045,0
2004-08-19,15.548,12.2
2004-08-20,16.393,12.442
2004-08-21,15.447,4.603
2004-08-22,17.327,0
2004-08-23,16.413,0
2004-08-24,13.752,4.632
2004-08-25,15.346,0
2004-08-26,17.945,0
2004-08-27,17.376,0
2004-08-28,17.774,0
2004-08-29,19.227,0
2004-08-30,18.57,1.422
2004-08-31,18.533,0
2004-09-01,19.093,0
2004-09-02,19.166,0
2004-09-03,15.903,9.363
2004-09-04,10.014,2.354
2004-09-05,11.97,0
2004-09-06,14.366,0
2004-09-07,17.346,0
2004-09-08,18.172,0
2004-09-09,18.117,0
2004-09-10,19.348,0
2004-09-11,18.817,0
2004-09-12,19.417,0
2004-09-13,18.454,0
2004-09-14,16.802,0
2004-09-15,16.369,0
2004-09-16,18.404,0
2004-09-17,18.421,0
2004-09-18,15.654,6.076
2004-09-19,11.243,15.874
2004-09-20,10.902,0
2004-09-21,5.667,0
2004-09-22,6.018,0
2004-09-23,10.404,0
2004-09-24,12.296,0
2004-09-25,11.463,0
2004-09-26,11.35,0
2004-09-27,13.982,0
2004-09-28,12.79,11.298
2004-09-29,7.364,10.135
2004-09-30,8.586,0
2004-10-01,9.706,0
2004-10-02,10.844,0
2004-10-03,12.187,0
2004-10-04,12.744,0
2004-10-05,10.589,0
2004-10-06,9.397,0.573
2004-10-07,10.603,0
2004-10-08,12.421,0
2004-10-09,12.566,0
2004-10-10,12.107,1.634
2004-10-11,7.144,0
2004-10-12,9.625,5.67
2004-10-13,6.281,1.08
2004-10-14,6.729,0
2004-10-15,12.12,0
2004-10-16,11.396,0
2004-10-17,8.665,0.608
2004-10-18,5.976,0
2004-10-19,7.392,0
2004-10-20,9.704,0
2004-10-21,6.217,0.69
2004-10-22,0.319,0
2004-10-23,4.512,0
2004-10-24,7.147,0
2004-10-25,8.112,7.316
2004-10-26,9.213,0.667
2004-10-27,8.206,0.661
2004-10-28,2.937,5.171
2004-10-29,0.069,0
2004-10-30,2.408,0.401
2004-10-31,0.164,0
2004-11-01,-2.899,0
2004-11-02,0.351,0
2004-11-03,3.486,0
2004-11-04,4.977,0
2004-11-05,8.183,0
2004-11-06,7.135,0
2004-11-07,9.967,0
2004-11-08,6.63,5.77
2004-11-09,1.148,3.282
2004-11-10,4.028,0
2004-11-11,4.243,1.657
2004-11-12,1.853,2.887
2004-11-13,-2.188,0.786
2004-11-14,-0.405,0
2004-11-15,1.384,0
2004-11-16,4.921,0
2004-11-17,5.266,0
2004-11-18,5.771,0
2004-11-19,4.508,0.039
2004-11-20,2.463,3.992
2004-11-21,2.873,3.208
2004-11-22,2.381,6.448
2004-11-23,-0.265,0
2004-11-24,-0.531,0
2004-11-25,2.673,0
2004-11-26,0.148,0
2004-11-27,2.259,0.286
2004-11-28,-6.412,2.732
2004-11-29,-11.712,0.613
2004-11-30,-9.118,0
2004-12-01,-6.334,0
2004-12-02,-5.943,0
2004-12-03,-3.487,0
2004-12-04,-5.464,1.599
2004-12-05,-3.197,8.995
2004-12-06,-4.082,0.527
2004-12-07,-0.498,3.797
2004-12-08,-1.603,0
2004-12-09,2.068,0
2004-12-10,3.397,0
2004-12-11,4.905,0
2004-12-12,4.701,0
2004-12-13,3.95,0
2004-12-14,1.695,0.035
2004-12-15,-0.998,1.409
2004-12-16,-4.534,0
2004-12-17,-2.92,0
2004-12-18,-0.328,0
2004-12-19,0.062,0
2004-12-20,-0.032,0
2004-12-21,-7.037,2.564
2004-12-22,-9.627,0
2004-12-23,-12.417,0
2004-12-24,-9.415,0
2004-12-25,-3.057,0
2004-12-26,0.396,0
2004-12-27,-0.139,0
2004-12-28,1.972,9.352
2004-12-29,3.342,19.916
2004-12-30,-0.297,0
2004-12-31,-0.092,0
2005-01-01,0.703,0
2005-01-02,-0.076,12.986
2005-01-03,2.23,11.243
2005-01-04,-0.124,12.494
2005-01-05,-4.584,4.218
2005-01-06,-5.003,3.115
2005-01-07,-5.769,6.037
2005-01-08,2.068,3.961
2005-01-09,4.759,11.889
2005-01-10,4.629,7.461
2005-01-11,-0.151,6.839
2005-01-12,-7.609,0
2005-01-13,-6.05,0
2005-01-14,-2.124,0
2005-01-15,-1.426,0
2005-01-16,1.483,0
2005-01-17,2.012,0
2005-01-18,2.001,0
2005-01-19,4.357,0
2005-01-20,4.193,4.684
2005-01-21,5.442,0
2005-01-22,3.364,0
2005-01-23,3.471,0
2005-01-24,3.283,1.263
2005-01-25,4.499,0
2005-01-26,1.474,10.756
2005-01-27,1.363,2.593
2005-01-28,-0.391,0
2005-01-29,-0.095,5.392
2005-01-30,-1.305,1.36
2005-01-31,-2.843,1.608
2005-02-01,-5.2,0
2005-02-02,-4.206,0
2005-02-03,-3.252,0
2005-02-04,-0.554,0
2005-02-05,1.503,0
2005-02-06,-0.245,2.109
2005-02-07,-1.749,4.67
2005-02-08,-2.657,0
2005-02-09,1.092,0.036
2005-02-10,1.647,6.797
2005-02-11,1.764,12.785
2005-02-12,1.521,7.187
2005-02-13,2.92,0
2005-02-14,3.599,0
2005-02-15,3.372,6.381
2005-02-16,2.611,0.266
2005-02-17,3.388,8.686
2005-02-18,2.615,11.703
2005-02-19,0.94,8.22
2005-02-20,0.43,4.911
2005-02-21,1.63,2.754
2005-02-22,2.018,2.47
2005-02-23,-0.216,2.577
2005-02-24,-2.104,6.45
2005-02-25,-1.91,2.362
2005-02-26,-0.234,0.823
2005-02-27,-0.547,0
2005-02-28,0.105,0
2005-03-01,0.815,0
2005-03-02,2.121,0
2005-03-03,-1.026,2.248
2005-03-04,1.774,1.76
2005-03-05,2.841,12.866
2005-03-06,2.081,0
2005-03-07,3.284,0
2005-03-08,3.635,0
2005-03-09,5.46,0
2005-03-10,6.172,0
2005-03-11,5.723,0
2005-03-12,5.864,0
2005-03-13,6.772,4.231
2005-03-14,-4.778,15.541
2005-03-15,-6.595,0
2005-03-16,-3.436,0.034
2005-03-17,1.635,0
2005-03-18,2.796,1.076
2005-03-19,1.993,5.412
2005-03-20,1.159,11.821
2005-03-21,-0.918,0
2005-03-22,1.611,0
2005-03-23,3.305,0
2005-03-24,1.63,11.109
2005-03-25,-1.235,7.161
2005-03-26,-2.121,0
2005-03-27,1.933,0
2005-03-28,5.861,8.947
2005-03-29,1.015,1.506
2005-03-30,-1.459,1.817
2005-03-31,-1.041,0
2005-04-01,1.934,0
2005-04-02,6.668,0
2005-04-03,10.645,0
2005-04-04,5.953,0
2005-04-05,2.911,0
2005-04-06,6.305,0
2005-04-07,10.493,0
2005-04-08,7.172,0
2005-04-09,1.857,7.402
2005-04-10,0.845,0
2005-04-11,2.845,0
2005-04-12,6.436,0
2005-04-13,9.355,0
2005-04-14,10.072,0
2005-04-15,10.035,0
2005-04-16,10.265,0
2005-04-17,10.125,0
2005-04-18,9.467,0
2005-04-19,8.166,0
2005-04-20,5.167,0
2005-04-21,5.372,0
2005-04-22,8.295,0
2005-04-23,10.212,22.095
2005-04-24,4.397,25.591
2005-04-25,5.166,3.831
2005-04-26,6.963,0
2005-04-27,8.023,1.171
2005-04-28,5.055,11.216
2005-04-29,3.615,0
2005-04-30,6.112,0
2005-05-01,6.687,1.297
2005-05-02,6.235,5.037
2005-05-03,6.392,3.148
2005-05-04,9.108,0
2005-05-05,12.161,0
2005-05-06,7.567,0
2005-05-07,6.353,0
2005-05-08,8.337,0
2005-05-09,11.037,0
2005-05-10,7.813,0
2005-05-11,4.422,0
2005-05-12,8.055,0
2005-05-13,10.572,0
2005-05-14,13.455,0
2005-05-15,13.639,0
2005-05-16,14.792,0
2005-05-17,11.641,0
2005-05-18,13.013,0
2005-05-19,17.201,0
2005-05-20,18.842,0
2005-05-21,19.482,0
2005-05-22,20.918,0
2005-05-23,20.45,0
2005-05-24,19.069,0
2005-05-25,18.981,0
2005-05-26,18.82,0
2005-05-27,17.066,0
2005-05-28,15.581,0
2005-05-29,15.691,0
2005-05-30,14.095,0
2005-05-31,12.036,0
2005-06-01,14.623,0
2005-06-02,14.734,0
2005-06-03,10.762,0.077
2005-06-04,10.315,0
2005-06-05,13.422,0
2005-06-06,16.031,0
2005-06-07,14.127,0
2005-06-08,13.375,0
2005-06-09,11.874,0
2005-06-10,11.4,0
2005-06-11,12.525,3.178
2005-06-12,11.318,0
2005-06-13,13.752,0
2005-06-14,17.154,0
2005-06-15,17.694,0
2005-06-16,17.482,0
2005-06-17,16.648,0
2005-06-18,16.586,0
2005-06-19,18.5,0
2005-06-20,21.017,0
2005-06-21,20.927,0
2005-06-22,18.653,1.237
2005-06-23,18.231,3.023
2005-06-24,18.844,0.952
2005-06-25,15.787,0.222
2005-06-26,16.502,0
2005-06-27,17.687,0
2005-06-28,16.981,0
2005-06-29,17.166,0
2005-06-30,20.94,0
2005-07-01,21.115,0
2005-07-02,21.223,0
2005-07-03,20.683,0
2005-07-04,22.059,0
2005-07-05,21.283,0
2005-07-06,21.343,0
2005-07-07,21.765,0
2005-07-08,22.016,0
2005-07-09,21.272,0
2005-07-10,20.928,0
2005-07-11,23.121,0
2005-07-12,24.058,0
2005-07-13,23.404,0.486
2005-07-14,24.648,0
2005-07-15,22.306,0
2005-07-16,24.069,6.522
2005-07-17,23.794,0
2005-07-18,24.274,0
2005-07-19,23.555,0
2005-07-20,23.718,0.275
2005-07-21,24.093,0
2005-07-22,22.59,0
2005-07-23,19.9,1.457
2005-07-24,19.678,3.576
2005-07-25,18.309,2.415
2005-07-26,19.69,0
2005-07-27,20.219,0
2005-07-28,20.93,0
2005-07-29,21.8,0
2005-07-30,22.091,0
2005-07-31,20.246,0
2005-08-01,19.723,2.509
2005-08-02,18.568,2.404
2005-08-03,18.185,1.102
2005-08-04,18.277,17.472
2005-08-05,17.297,2.705
2005-08-06,18.031,9.7
2005-08-07,18.767,2.184
2005-08-08,19.909,2.443
2005-08-09,19.067,9.313
2005-08-10,19.307,51.237
2005-08-11,17.806,32.031
2005-08-12,17.193,0.271
2005-08-13,16.99,4.82
2005-08-14,16.091,5.047
2005-08-15,16.324,0.464
2005-08-16,16.469,0
2005-08-17,17.242,0
2005-08-18,17.264,0
2005-08-19,16.643,0.253
2005-08-20,16.609,0
2005-08-21,17.322,0
2005-08-22,18.714,1.803
2005-08-23,16.495,3.142
2005-08-24,16.641,0
2005-08-25,17.877,0
2005-08-26,18.692,0
2005-08-27,18.143,0
2005-08-28,17.514,0
2005-08-29,18.201,0
2005-08-30,18.986,0
2005-08-31,17.882,0
2005-09-01,17.168,0.959
2005-09-02,16.936,0
2005-09-03,15.952,9.566
2005-09-04,16.714,4.957
2005-09-05,17.31,0.512
2005-09-06,17.659,2.218
2005-09-07,17.583,2.374
2005-09-08,16.158,4.588
2005-09-09,16.247,1.975
2005-09-10,15.336,0
2005-09-11,13.845,0
2005-09-12,12.756,0
2005-09-13,11.384,0
2005-09-14,9.119,0
2005-09-15,10.791,0
2005-09-16,14.274,0
2005-09-17,14.729,0
2005-09-18,13.157,0
2005-09-19,15.25,0
2005-09-20,17.523,0
2005-09-21,16.571,0.934
2005-09-22,15.026,0.847
2005-09-23,15.473,0
2005-09-24,15.266,0
2005-09-25,14.676,0
2005-09-26,14.763,0.443
2005-09-27,16.141,1.468
2005-09-28,14.527,0
2005-09-29,9.991,0
2005-09-30,11.75,0
2005-10-01,12.881,0
2005-10-02,14.912,0
2005-10-03,14.275,0
2005-10-04,14.166,0
2005-10-05,11.635,0
2005-10-06,11.219,0
2005-10-07,12.062,1.566
2005-10-08,12.13,4.479
2005-10-09,5.641,12.084
2005-10-10,4.222,0.735
2005-10-11,5.194,0
2005-10-12,5.924,0
2005-10-13,7.144,0
2005-10-14,10.045,0
2005-10-15,9.037,1.375
2005-10-16,9.034,0
2005-10-17,9.903,0.71
2005-10-18,9.955,5.543
2005-10-19,5.658,0.998
2005-10-20,6.58,0
2005-10-21,7.729,0.067
2005-10-22,9.422,0
2005-10-23,8.786,0
2005-10-24,8.922,0
2005-10-25,7.644,0
2005-10-26,6.655,0
2005-10-27,7.345,0
2005-10-28,6.495,0
2005-10-29,5.329,0
2005-10-30,3.883,0
2005-10-31,4.781,0
2005-11-01,6.535,0
2005-11-02,8.384,0
2005-11-03,9.2,0
2005-11-04,7.68,0
2005-11-05,4.895,0
2005-11-06,6.986,0
2005-11-07,8.446,0
2005-11-08,7.852,0
2005-11-09,8.935,0
2005-11-10,10.433,0
2005-11-11,6.153,3.145
2005-11-12,3.601,0
2005-11-13,4.857,0
2005-11-14,4.42,0
2005-11-15,-2.065,0
2005-11-16,1.234,0
2005-11-17,2.131,0
2005-11-18,0.942,0
2005-11-19,0.347,0
2005-11-20,1.445,0
2005-11-21,3.14,0
2005-11-22,3.269,0
2005-11-23,3.099,0
2005-11-24,2.736,0
2005-11-25,1.732,0
2005-11-26,-0.226,1.232
2005-11-27,-7.828,0
2005-11-28,-8.673,0
2005-11-29,-0.841,0
2005-11-30,-1.285,0
2005-12-01,0.528,0
2005-12-02,6.782,0
2005-12-03,-2.788,0
2005-12-04,-10.13,0
2005-12-05,-8.929,0
2005-12-06,-8.08,0
2005-12-07,-10.445,0
2005-12-08,-9.884,0
2005-12-09,-3.44,0
2005-12-10,-2.258,0
2005-12-11,-2.226,0
2005-12-12,-1.79,2.251
2005-12-13,-1.781,0
2005-12-14,-9.428,0
2005-12-15,-8.81,0
2005-12-16,-8.84,0
2005-12-17,-7.567,0
2005-12-18,-2.913,0
2005-12-19,-2.554,0
2005-12-20,-1.369,0
2005-12-21,2.117,0
2005-12-22,1.888,0
2005-12-23,1.798,0
2005-12-24,1.2,0
2005-12-25,1.931,0
2005-12-26,0.812,0
2005-12-27,-0.386,0
2005-12-28,1.855,0
2005-12-29,-2.918,0
2005-12-30,-3.147,0
2005-12-31,0.604,0
2006-01-01,1.396,0
2006-01-02,4.865,0
2006-01-03,-0.836,0
2006-01-04,-1.951,0
2006-01-05,-1.097,0
2006-01-06,1.826,0
2006-01-07,3.474,0
2006-01-08,-1.342,0
2006-01-09,-5.131,0
2006-01-10,-2.718,0
2006-01-11,-1.702,0
2006-01-12,-4.039,0
2006-01-13,-1.278,0
2006-01-14,3.494,0
2006-01-15,-1.588,0
2006-01-16,-8.571,0
2006-01-17,-7.004,0
2006-01-18,-1.963,0
2006-01-19,-5.074,1.575
2006-01-20,-7.7,0
2006-01-21,-6.212,0
2006-01-22,-6.478,0
2006-01-23,-5.701,0
2006-01-24,-4.601,0
2006-01-25,-4.017,7.404
2006-01-26,-3.374,0
2006-01-27,-3.523,0
2006-01-28,-3.054,0
2006-01-29,-0.694,0
2006-01-30,2.055,0
2006-01-31,0.976,0
2006-02-01,2.644,0
2006-02-02,2.487,0
2006-02-03,-0.005,0
2006-02-04,2.655,0
2006-02-05,-2.782,0
2006-02-06,-0.939,0
2006-02-07,3.114,0
2006-02-08,3.468,0
2006-02-09,3.702,0
2006-02-10,-2.019,0
2006-02-11,-3.584,0
2006-02-12,0.037,0
2006-02-13,-0.609,0
2006-02-14,2.008,0
2006-02-15,2.284,0
2006-02-16,-2.14,0
2006-02-17,1.679,0
2006-02-18,1.059,0
2006-02-19,-1.954,0
2006-02-20,-2.073,0
2006-02-21,-2.264,0
2006-02-22,-1.502,0
2006-02-23,0.834,0
2006-02-24,2.339,0
2006-02-25,2.763,0
2006-02-26,4.588,0
2006-02-27,6.753,0
2006-02-28,7.427,0
2006-03-01,4.304,2.191
2006-03-02,6.003,0
2006-03-03,7.488,0
2006-03-04,3.843,0
2006-03-05,6.172,0
2006-03-06,8.179,0
2006-03-07,4.4,1.445
2006-03-08,-3.703,9.548
2006-03-09,-3.756,8.725
2006-03-10,-3.614,11.419
2006-03-11,-4.918,30.205
2006-03-12,-8.546,7.709
2006-03-13,-5.8,0
2006-03-14,-0.379,2.586
2006-03-15,2.574,0
2006-03-16,3.916,0
2006-03-17,5.512,0
2006-03-18,0.415,0
2006-03-19,-2.791,0
2006-03-20,-1.906,0
2006-03-21,-1.201,2.36
2006-03-22,-1.665,0
2006-03-23,1.795,0
2006-03-24,5.776,0
2006-03-25,7.95,0
2006-03-26,6.018,0
2006-03-27,4.947,9.116
2006-03-28,4.555,1.776
2006-03-29,2.722,7.03
2006-03-30,1.036,0
2006-03-31,5.864,10.08
2006-04-01,2.947,5.863
2006-04-02,5.759,0
2006-04-03,10.854,0
2006-04-04,9.996,0
2006-04-05,2.083,13.438
2006-04-06,0.822,0
2006-04-07,6.4,0
2006-04-08,9.235,0
2006-04-09,10.232,0
2006-04-10,7.553,0
2006-04-11,6.886,0
2006-04-12,10.916,0
2006-04-13,13.271,0
2006-04-14,10.39,0
2006-04-15,7.206,0
2006-04-16,9.099,0
2006-04-17,7.385,0
2006-04-18,2.808,0
2006-04-19,6.385,0
2006-04-20,8.49,0
2006-04-21,12.399,0
2006-04-22,13.413,0
2006-04-23,9.294,0
2006-04-24,5.431,0
2006-04-25,9.678,0
2006-04-26,11.699,0
2006-04-27,10.025,0
2006-04-28,7.91,0
2006-04-29,8.154,0
2006-04-30,11.806,0
2006-05-01,13.548,0
2006-05-02,13.965,0
2006-05-03,13.755,0
2006-05-04,12.613,0
2006-05-05,9.328,0
2006-05-06,10.296,0
2006-05-07,12.024,0
2006-05-08,13.97,0
2006-05-09,10.693,1.274
2006-05-10,10.571,0
2006-05-11,12.627,0
2006-05-12,15.077,0
2006-05-13,17.923,0
2006-05-14,16.668,0
2006-05-15,14.065,2.717
2006-05-16,15.966,0
2006-05-17,16.772,0
2006-05-18,17.511,0
2006-05-19,18.277,0
2006-05-20,17.596,0
2006-05-21,18.094,0
2006-05-22,12.543,0
2006-05-23,11.651,0
2006-05-24,15.649,0.669
2006-05-25,19.275,0
2006-05-26,16.778,0
2006-05-27,14.817,0
2006-05-28,8.971,0
2006-05-29,10.648,0
